Column1,Column2,Column3,Column4,Column5,Column6
raqf.248,HIP10644,16512.925,17549.98856,5.276,t
raqh.211,HIP99770,14178.968,17554.87291,-1.843,t
raqi.213,KIC8462852T,11456.917,17556.94591,0.194,t
raqi.214,HIP104239,22090.381,17556.96557,-0.406,t
raqi.216,HIP9269,20377.278,17556.97328,4.902,t
raqi.218,HIP7535,25517.176,17556.98459,4.282,t
raqi.219,HIP5346,27528.546,17556.98847,3.730,t
raqk.191,HIP62512,-14527.352,17558.71314,2.086,t
raqk.195,HIP74995,-18013.145,17558.77659,0.958,t
raqk.196,HIP80837,-10304.088,17558.78795,0.039,t
raqk.197,HIP80837,-10325.133,17558.79565,0.224,t
raqk.198,HIP80837,-10345.248,17558.80302,0.402,t
raqk.199,HIP80837,-10364.654,17558.81016,0.573,t
raqk.200,HIP80837,-10385.852,17558.81801,0.762,t
raqk.201,HIP80837,-10405.917,17558.8255,0.943,t
raqk.202,HIP80837,-10424.838,17558.83263,1.114,t
raqk.205,HIP81375,-9622.379,17558.84944,1.402,t
raqk.208,HIP109527,21351.785,17558.86276,-3.734,t
raqk.222,HIP98792,14404.525,17558.91751,-0.360,t
raqk.236,HIP7981,24596.084,17558.994,4.010,t
raql.189,HIP82860,-3311.360,17560.71308,-1.942,t
raql.191,HIP65515,-14976.319,17560.73895,2.208,t
raql.202,HIP109926,15412.085,17560.84138,-4.171,t
raqm.204,HIP80725,-11674.926,17563.75755,-0.313,t
raqm.205,HIP81300,-11643.102,17563.76661,-0.248,t
raqm.258,HIP9153,24519.494,17563.98154,4.240,t
raqm.260,HIP2762,29264.242,17563.99309,2.649,t
raqn.198,HIP69414,-25691.713,17564.79946,3.057,t
raqn.199,HIP80644,-12955.372,17564.8125,1.076,t
raqn.200,HIP81348,-10014.925,17564.82573,1.282,t
raqn.201,GJ628,-12816.319,17564.84258,1.743,t
raqn.222,KIC8462852T,10358.242,17564.92179,0.132,t
raqo.201,HIP67422,-23904.104,17566.78742,3.343,t
raqo.202,HIP65355,-28414.724,17566.80129,4.086,t
raqo.204,HIP6379,7710.234,17566.81577,7.446,t
raqo.216,HIP82303,-11702.884,17566.86955,2.211,t
raqp.183,131582,-20838.505,17567.69867,0.164,t
raqp.184,131582,-20883.582,17567.71825,0.635,t
raqp.185,131582,-20915.833,17567.73247,0.977,t
raqp.186,131582,-20946.894,17567.74647,1.314,t
raqp.187,131582,-20981.547,17567.76258,1.702,t
raqp.192,131511,-21754.643,17567.78323,2.198,t
raqp.193,131511,-21759.050,17567.78539,2.250,t
raqp.194,131511,-21763.468,17567.78758,2.303,t
raqp.195,131511,-21767.825,17567.78975,2.355,t
raqp.196,131511,-21772.030,17567.79187,2.406,t
raqp.202,HIP115147,6768.622,17567.82227,-5.195,t
raqq.216,HIP71181,-13936.704,17569.76796,2.354,t
raqq.219,HIP112527,4667.692,17569.8019,-5.021,t
raqq.224,GJ702B,-3270.930,17569.82368,0.029,t
raqq.225,HIP88771,-2776.439,17569.8246,0.029,t
raqq.226,HIP88622,-3188.241,17569.82777,0.128,t
raqq.227,HIP89825,-1594.209,17569.83761,0.120,t
raqq.228,HIP89962,-1464.488,17569.84605,0.297,t
raqq.229,HIP90790,-651.963,17569.84955,0.206,t
raqq.230,HIP88684,-3463.767,17569.85332,0.723,t
raqq.231,HIP88972,-1184.679,17569.85513,0.777,t
raqq.232,HIP90979,-220.612,17569.86876,0.635,t
raqq.233,HIP89560,-203.732,17569.8804,1.285,t
raqq.234,HIP90376,1585.062,17569.89227,1.487,t
raqq.246,HIP22361,4927.104,17569.98175,6.681,t
raqr.212,HIP81813,-3368.147,17570.78878,0.771,t
raqr.214,HIP112245,13017.425,17570.80784,-4.781,t
raqr.219,HIP90035,-1659.111,17570.84985,0.443,t
raqr.220,HIP91009,1378.241,17570.86095,0.607,t
raqr.221,HIP91128,1320.432,17570.87648,0.944,t
raqr.222,HIP90626,-586.194,17570.89484,1.413,t
raqr.227,HIP90959,264.670,17570.93312,2.292,t
raqr.231,HIP16499,16249.716,17570.98069,5.349,t
raqr.232,HIP910,27662.087,17570.98845,1.942,t
raqr.233,HIP3909,28540.524,17570.98931,2.543,t
raqr.234,HIP5799,28532.868,17570.99131,2.884,t
raqr.235,HIP13601,23920.640,17570.99687,4.358,t
raqs.213,HIP71743,-24989.921,17571.7694,2.321,t
raqs.216,HIP68634,-26074.978,17571.78725,3.425,t
raqs.217,HIP51502,-1132.352,17571.79032,7.121,t
raqs.218,HIP51384,-376.626,17571.79323,7.213,t
raqs.222,HIP51819,-344.155,17571.80594,7.426,t
raqs.224,HIP89087,-672.042,17571.83242,0.366,t
raqt.211,HIP62523,-25706.866,17573.73843,3.671,t
raqt.215,HIP89937,1504.251,17573.7693,-1.136,t
raqt.227,HIP89474,-916.491,17573.80333,-0.291,t
raqt.232,HIP91262,706.503,17573.81416,-0.402,t
raqt.233,HIP91608,-1207.773,17573.82634,-0.248,t
raqt.234,HIP91430,-1566.106,17573.84073,0.134,t
raqt.235,HIP95730,5777.972,17573.85429,-0.339,t
raqt.236,HIP90656,-2264.063,17573.86957,0.985,t
raqt.241,HIP95501,4998.479,17573.9044,0.901,t
raqt.243,HIP103441,15601.243,17573.91456,-0.343,t
raqt.244,HIP103650,7729.683,17573.92675,0.004,t
raqt.247,HIP104092,16721.774,17573.9666,0.758,t
raqt.248,HIP104139,15070.310,17573.97741,0.989,t
raqt.249,HIP103800,15748.142,17573.98449,1.230,t
raqt.252,HIP95319,5073.428,17574.00143,3.316,t
raqu.209,130948,-22110.683,17575.69,0.554,t
raqu.210,130948,-22114.003,17575.6915,0.590,t
raqu.211,130948,-22117.241,17575.69295,0.625,t
raqu.212,130948,-22120.576,17575.69446,0.661,t
raqu.213,130948,-22124.061,17575.69603,0.699,t
raqu.217,122742,-26909.594,17575.70552,1.715,t
raqu.218,122742,-26913.418,17575.7073,1.757,t
raqu.219,122742,-26917.124,17575.70904,1.799,t
raqu.220,122742,-26920.760,17575.71075,1.840,t
raqu.221,122742,-26924.304,17575.71243,1.881,t
raqu.224,HIP94376,3645.758,17575.82765,-0.472,t
raqu.233,HIP95575,4942.260,17575.85307,-0.135,t
raqu.241,KIC8462852T,8548.282,17575.88338,-0.078,t
raqu.242,HIP94650,3204.307,17575.90477,1.216,t
raqu.243,HIP103859,12951.549,17575.91666,-0.206,t
raqu.244,HIP103388,14097.098,17575.93591,0.273,t
raqu.253,HIP116819,25317.821,17575.98744,-1.157,t
raqu.254,HIP13642,24057.271,17575.99645,4.049,t
raqv.227,HIP91605,-107.564,17576.82103,-0.121,t
raqv.246,HIP94349,1987.765,17576.88105,0.756,t
raqv.256,HIP102870,10824.271,17576.91667,0.074,t
raqv.259,3167SM,29433.898,17576.93273,3.266,t
raqv.260,3167SM,29427.647,17576.93665,3.171,t
raqv.261,3167SM,29420.960,17576.94074,3.073,t
raqw.208,122742,-27099.061,17578.6873,1.480,t
raqw.209,122742,-27102.592,17578.68892,1.519,t
raqw.210,122742,-27106.234,17578.6906,1.559,t
raqw.211,122742,-27109.886,17578.69229,1.600,t
raqw.212,122742,-27113.396,17578.69392,1.639,t
raqw.218,HIP76568,-13105.932,17578.73703,1.102,t
raqw.222,HIP76375,-15538.040,17578.78162,2.203,t
raqw.224,HIP76779,-22766.750,17578.80664,2.661,t
raqw.257,HIP101093,7906.097,17578.90212,0.224,t
raqw.260,HIP102101,9363.528,17578.91735,0.381,t
raqw.261,HIP101382,10420.582,17578.92954,0.782,t
raqw.262,HIP102253,8002.446,17578.93268,0.743,t
raqw.263,HIP102422,8895.313,17578.93646,0.788,t
raqw.267,EPIC220303276,29397.179,17578.99165,2.419,t
raqw.268,EPIC220303276,29369.067,17579.00627,2.067,t
raqx.208,HIP76233,-23615.609,17579.71888,0.731,t
raqx.210,HIP76602,-23350.117,17579.73185,0.967,t
raqx.211,HIP76603,-23364.482,17579.73764,1.106,t
raqx.262,HIP101093,7894.660,17579.88102,-0.219,t
raqx.265,HIP101955,11579.355,17579.90057,-0.024,t
raqx.266,HIP102253,8027.632,17579.90505,0.143,t
raqx.267,HIP102422,8888.562,17579.90771,0.161,t
raqx.268,HIP101382,10248.305,17579.91308,0.451,t
raqx.269,HIP102040,11955.671,17579.92147,0.481,t
raqx.272,EPIC220303276,29433.540,17579.97281,2.809,t
raqx.273,EPIC220303276,29407.067,17579.98761,2.453,t
raqx.274,EPIC220303276,29378.498,17580.00248,2.095,t
raqy.205,122742,-27253.737,17581.68572,1.645,t
raqy.206,122742,-27257.753,17581.68762,1.691,t
raqy.207,122742,-27261.722,17581.68951,1.736,t
raqy.208,122742,-27265.355,17581.69124,1.778,t
raqy.209,122742,-27269.089,17581.69304,1.821,t
raqy.215,HIP76832,-1750.785,17581.72435,0.991,t
raqy.217,HIP76602,-23956.963,17581.74562,1.434,t
raqy.218,HIP76568,-13255.937,17581.7482,1.571,t
raqy.219,HIP76603,-23981.846,17581.75611,1.686,t
raqy.220,HIP75718,-24758.940,17581.76145,1.994,t
raqy.255,HIP101093,7830.884,17581.87049,-0.342,t
raqy.256,HIP101382,9901.505,17581.87759,-0.274,t
raqy.257,HIP102253,8042.615,17581.8815,-0.294,t
raqy.258,HIP102040,11333.744,17581.88967,-0.155,t
raqy.259,HIP101955,10738.988,17581.89776,0.038,t
raqy.269,HIP12832,27417.848,17581.95938,4.395,t
raqy.271,HIP13081,25910.045,17581.971,4.158,t
raqy.275,HIP75809,-51.053,17581.98566,7.488,t
raqz.100,HIP74981,-19983.502,17582.76076,2.237,t
raqz.101,HIP83762,-13146.912,17582.7779,0.801,t
raqz.132,HIP101150,9880.242,17582.86405,-0.520,t
raqz.133,HIP102226,11243.491,17582.87889,-0.382,t
raqz.138,HIP101262,9740.990,17582.94426,1.401,t
raqz.140,HIP103256,12301.880,17582.96476,1.470,t
raqz.146,HIP19255,19857.272,17582.97738,5.229,t
rara.209,HIP68469,-29002.586,17584.7159,2.606,t
rara.210,HIP83996,-5623.456,17584.73198,-0.163,t
rara.211,HIP75722,-25484.350,17584.74945,1.908,t
rara.212,HIP74981,-20167.019,17584.76249,2.414,t
rara.214,HIP83762,-13731.256,17584.78891,1.199,t
rara.243,HIP101180,7541.723,17584.85961,-0.418,t
rara.245,HIP101262,9323.769,17584.88253,0.045,t
rara.249,HIP102226,10367.903,17584.94683,1.382,t
rara.251,HIP109474,10797.100,17584.95564,0.244,t
rara.261,HIP5938,27485.597,17584.9863,2.152,t
rara.262,HIP6748,27328.920,17584.99461,2.121,t
rara.267,HIP59504,-1364.456,17585.00272,11.399,t
rzaa.151,3167,28576.973,17585.94288,2.451,t
rarb.209,HIP68184,-9474.421,17586.71018,2.715,t
rarb.213,HIP78286,-11227.623,17586.72279,0.944,t
rarb.226,HIP78241,-18440.816,17586.76596,1.959,t
rarb.252,KIC8462852T,6441.642,17586.84688,-0.240,t
rarb.262,HIP103039,7713.270,17586.95794,1.583,t
rarb.271,HIP19335,21105.056,17586.97713,4.996,t
rarb.272,HIP29761,7995.760,17586.98566,6.918,t
rarb.274,HIP19205,22543.392,17587.00157,4.382,t
rarc.211,HIP58684,-16076.625,17587.70621,4.646,t
rarc.214,HIP78353,-24007.611,17587.74156,1.378,t
rarc.215,HIP68337,-24735.809,17587.75252,3.744,t
rarc.216,HIP63894,-14904.730,17587.7654,4.987,t
rarc.251,HIP103096,8962.470,17587.87084,-0.339,t
rard.211,HIP63762,3842.429,17588.73158,4.262,t
rard.218,HIP83945,-9142.893,17588.7639,0.861,t
rare.211,HIP76315,-7916.108,17591.72905,1.844,t
rare.218,HIP83988,-6111.772,17591.76558,1.109,t
rarf.183,HIP59378,-15497.944,17593.73354,5.555,t
rarf.215,KIC8462852T,4930.216,17593.8574,0.469,t
rari.248,3167,26166.413,17599.88278,3.008,t
rari.249,3167,26123.431,17599.90456,2.484,t
rari.250,3167,26077.238,17599.9259,1.970,t
rari.251,3167,26031.510,17599.94564,1.495,t
rarj.223,HIP63076,-4442.939,17600.74296,5.482,t
rarj.224,HIP62207,-15608.463,17600.74566,5.735,t
rarj.226,HIP62145,-10417.812,17600.75736,6.026,t
rarj.227,HIP70536,-23453.348,17600.77049,4.601,t
rarj.241,HIP100017,6331.547,17600.83008,0.134,t
rarj.242,HIP100511,1519.725,17600.83892,0.151,t
rarj.245,HIP101382,5503.031,17600.8705,0.792,t
rarj.246,HIP101382,5491.016,17600.87669,0.941,t
rarj.247,HIP101382,5479.347,17600.88276,1.087,t
rarj.248,HIP101382,5468.074,17600.88867,1.230,t
rarj.249,HIP101382,5456.466,17600.89483,1.378,t
rarj.250,HIP101382,5445.302,17600.90083,1.522,t
rarj.251,HIP101382,5434.206,17600.90687,1.668,t
rarj.252,HIP107975,12696.857,17600.91453,0.504,t
rarj.253,HIP107975,12692.322,17600.91647,0.551,t
rarj.254,HIP107975,12687.793,17600.9184,0.597,t
rarj.255,HIP107975,12683.489,17600.92024,0.641,t
rarj.256,HIP107975,12679.002,17600.92216,0.688,t
rarj.257,HIP107975,12674.685,17600.92401,0.732,t
rarj.258,HIP107975,12670.081,17600.92599,0.780,t
rarj.259,TYC6365-0135-1,5494.439,17600.94065,1.411,t
rarj.260,HIP116258,18667.611,17600.95435,-0.234,t
rarj.263,TYC5835-0239-1,18239.720,17601.00699,1.048,t
rarj.264,TYC5835-0239-1,18203.107,17601.02145,1.396,t
rarl.207,TYC1701-0642-1,17044.730,17603.70241,-5.283,t
rarl.208,TYC1701-0642-1,17032.000,17603.71716,-4.928,t
rarl.209,TYC1701-0642-1,17017.400,17603.73099,-4.595,t
rarl.220,KIC8462852T,2815.476,17603.77641,-0.825,t
rarl.238,TYC0503-0700-1,-2726.579,17603.88564,1.665,t
rarl.239,TYC0503-0700-1,-2778.192,17603.90633,2.163,t
rarm.206,HIP104659,5999.153,17605.69677,-3.758,t
rarm.207,HIP104659,5985.463,17605.70491,-3.562,t
rarm.208,HIP104659,5971.049,17605.71303,-3.366,t
rarm.209,HIP104659,5955.765,17605.72124,-3.169,t
rarm.210,HIP104659,5939.921,17605.72938,-2.973,t
rarm.211,HIP104659,5923.401,17605.73752,-2.777,t
rarm.212,HIP104659,5906.261,17605.74567,-2.581,t
raro.215,HIP79796,-8195.172,17608.73321,2.358,t
raro.216,HIP84379,-17552.774,17608.74563,1.635,t
rarp.206,337490,-8836.659,17610.68655,-1.505,t
rarp.207,337490,-8843.027,17610.68937,-1.437,t
rarp.208,337490,-8850.145,17610.69251,-1.361,t
rarp.209,HIP91919,-6681.031,17610.69565,-0.937,t
rarp.210,HIP117712,13261.460,17610.69763,-5.957,t
rarp.211,HIP4856,16021.351,17610.70645,6.910,t
rarp.212,HIP102805,442.124,17610.72178,-2.462,t
rarp.213,HIP72944,-24802.452,17610.72515,3.687,t
rarp.214,HIP104887,6628.183,17610.73865,-2.436,t
rarp.215,HIP67691,-10714.476,17610.74119,5.151,t
rarp.216,HIP112724,13171.286,17610.75213,-3.626,t
rarp.218,HIP70952,-4878.038,17610.75623,4.852,t
rarp.217,HIP98416,-9061.877,17610.75952,-0.732,t
rarp.219,HIP79492,-24266.017,17610.76694,3.332,t
rarp.224,191499,-3756.111,17610.7863,-0.231,t
rarp.225,191499,-3771.845,17610.79228,-0.087,t
rarp.226,191499,-3789.115,17610.79884,0.071,t
rarp.227,191499,-3808.444,17610.80619,0.247,t
rarp.228,191499,-3828.121,17610.81369,0.428,t
rarp.229,190771,-182.325,17610.8186,0.655,t
rarp.230,190771,-186.709,17610.82072,0.706,t
rarp.231,190771,-191.155,17610.82287,0.758,t
rarp.232,190771,-195.663,17610.82506,0.811,t
rarp.233,190771,-200.112,17610.82722,0.863,t
rarr.185,HIP98020,-7558.419,17613.70744,-1.694,t
rarr.186,HIP98020,-7630.853,17613.73583,-1.011,t
rarr.187,HIP98020,-7704.245,17613.76343,-0.347,t
rarr.188,HIP98020,-7779.636,17613.79139,0.326,t
rarr.189,HIP98020,-7851.613,17613.81841,0.976,t
rarr.243,HIP113829,14714.836,17614.03233,3.003,t
rart.208,KIC8462852T,311.047,17614.73044,-1.210,t
raru.287,HIP110526,11089.634,17616.68993,-4.371,t
raru.288,HIP79755,-1843.958,17616.69985,2.099,t
raru.289,HIP98204,-12346.439,17616.72141,-1.208,t
raru.290,HIP92270,-12553.041,17616.72882,0.170,t
raru.291,HIP79702,-26028.162,17616.73593,2.942,t
rarv.179,HIP113944,13293.107,17617.7297,-3.957,t
rarv.185,HIP79762,-1787.436,17617.75595,3.514,t
rarw.193,HIP84123,-25812.540,17618.72647,1.881,t
rarw.197,HIP84223,-12311.763,17618.74262,2.286,t
rarz.278,KC24C000688,9717.351,17625.68336,-3.735,t
rarz.279,KC24C000688,9713.968,17625.68723,-3.642,t
rarz.280,KC24C000688,9710.395,17625.69121,-3.546,t
rarz.281,HIP105932,-5317.199,17625.70482,-2.526,t
rarz.282,HIP71311,-15719.835,17625.71143,4.706,t
rarz.283,HIP83451,-4594.810,17625.72975,2.619,t
rarz.284,HIP112748,9623.395,17625.74381,-2.943,t
rarz.301,200560,2448.592,17625.78883,-0.029,t
rarz.302,200560,2436.143,17625.79545,0.130,t
rarz.303,200560,2424.577,17625.80161,0.278,t
rarz.304,200560,2412.994,17625.80779,0.427,t
rarz.305,200560,2401.066,17625.81418,0.581,t
rarz.306,206860,414.236,17625.82156,0.008,t
rarz.308,206860,404.037,17625.82533,0.099,t
rarz.310,206860,393.654,17625.82917,0.191,t
rasa.206,HIP99423,-8150.888,17627.66481,-2.041,t
rasa.207,HIP99423,-8185.024,17627.68016,-1.672,t
rasa.208,HIP99423,-8222.004,17627.69614,-1.287,t
rasa.209,HIP99423,-8258.620,17627.7115,-0.918,t
rasa.210,HIP99423,-8295.630,17627.72671,-0.552,t
rasa.211,HIP99423,-8334.325,17627.74241,-0.174,t
rasa.212,HIP99423,-8372.323,17627.75777,0.196,t
rasa.213,HIP99423,-8409.828,17627.77299,0.562,t
rasa.214,HIP99423,-8448.003,17627.78867,0.940,t
rasa.216,HIP99423,-8536.181,17627.82649,1.850,t
rasa.217,HIP99423,-8569.993,17627.84198,2.223,t
rasa.218,HIP99423,-8601.834,17627.85738,2.593,t
rasa.219,HIP99423,-8631.643,17627.87275,2.963,t
rasa.220,HIP99423,-8659.120,17627.88805,3.331,t
rasa.221,KC24C033540,4530.459,17627.8974,2.247,t
rasa.222,HIP110341,2378.623,17627.90483,1.528,t
rasa.223,HIP117779,15369.531,17627.91385,0.242,t
rasa.224,HIP116215,5860.922,17627.93135,0.968,t
rasa.225,HIP1463,15943.755,17627.94529,0.564,t
rasa.226,HIP113963,8594.811,17627.95477,2.008,t
rasb.210,HIP93375,-23234.868,17628.69409,-0.100,t
rasb.211,KC24C015704,2328.416,17628.70701,-1.186,t
rasb.212,KC24C015704,2318.180,17628.71451,-1.005,t
rasb.213,KC24C015704,2307.892,17628.72197,-0.826,t
rasb.217,KIC8462852T,-3068.043,17628.76969,0.656,t
rasb.222,HIP104521,-5781.060,17628.79137,0.049,t
rasb.224,HIP106106,-2089.278,17628.82209,0.471,t
rasb.226,HIP110395,390.022,17628.83599,-0.080,t
rasb.227,HIP104383,-8917.351,17628.84343,1.321,t
rasc.203,HIP92573,-17634.823,17629.67566,-0.307,t
rasc.204,HIP83599,-27959.297,17629.68833,1.822,t
rasc.208,HIP98532,-17520.954,17629.70816,-0.720,t
rasc.209,HIP98532,-17547.805,17629.71828,-0.476,t
rasc.210,HIP98532,-17575.217,17629.72853,-0.229,t
rasc.211,HIP98532,-17602.725,17629.73879,0.017,t
rasc.212,HIP98532,-17630.449,17629.74912,0.266,t
rasc.213,HIP98532,-17657.794,17629.75935,0.512,t
rasc.214,HIP98532,-17684.485,17629.76941,0.754,t
rasc.227,HIP4872,17845.235,17629.94343,-0.004,t
rasc.228,HIP4907,16425.487,17629.9576,0.345,t
rasc.239,HIP17147,26434.161,17630.02783,-0.603,t
rasc.240,HIP17147,26406.644,17630.03917,-0.330,t
rase.205,HIP86087,-2854.250,17632.66982,1.093,t
rase.209,HIP98828,-9987.176,17632.69147,-0.953,t
rase.210,HIP84521,-25278.911,17632.70382,2.206,t
rase.214,HIP85665,-25558.689,17632.7232,2.435,t
rase.215,HIP85699,9597.608,17632.73157,2.675,t
rase.216,HIP82817,-28865.781,17632.74297,3.508,t
rase.231,HIP108092,3879.648,17632.81674,0.232,t
rase.239,HIP116495,7857.715,17632.8826,0.064,t
rase.242,HIP2,5829.870,17632.91012,0.336,t
rase.243,HIP111685,7240.821,17632.92341,2.067,t
rase.265,HIP5110,19105.701,17632.97755,0.894,t
rasf.216,3167,14338.627,17633.87967,0.905,t
rasf.217,3167,14282.127,17633.90038,-0.407,t
rasf.218,3167,14221.574,17633.9223,0.121,t
rasf.219,3167,14165.774,17633.94256,0.608,t
rasf.220,3167,14104.755,17633.96511,1.151,t
rasf.221,3167,14050.195,17633.98599,1.654,t
rasf.223,HIP14286,21703.041,17634.0036,-0.299,t
rasf.226,HIP19337,28844.049,17634.01995,-0.977,t
rasg.201,HIP92311,-19172.742,17635.74382,1.788,t
rasg.203,HIP105406,-186.858,17635.75918,-0.406,t
rasg.205,HIP105341,-13189.369,17635.79407,0.408,t
rash.188,HIP88194,-17203.073,17637.66506,0.863,t
rash.200,KIC8462852T,-5066.547,17637.72814,0.250,t
rash.232,28068,29504.773,17637.92298,-3.351,t
rash.245,GJ83.1,21681.308,17638.02456,1.452,t
rask.201,HIP98906,-2030.097,17641.66402,-0.994,t
rask.202,HIP106400,5014.212,17641.6787,-2.110,t
rask.203,HIP86141,2484.909,17641.69109,2.190,t
rask.212,HIP98921,-8262.119,17641.7173,0.265,t
rask.223,HIP109638,-4997.141,17641.77978,-0.420,t
rask.224,HIP110951,-914.702,17641.79419,-0.337,t
rask.230,HIP116384,3223.203,17641.83788,-0.403,t
rask.232,HIP171,10676.641,17641.84889,0.568,t
rask.234,HIP194,7745.220,17641.85825,0.365,t
rask.235,HIP116613,10537.102,17641.86105,0.157,t
rask.261,HIP8497,14945.801,17641.93328,-0.320,t
rask.262,HIP8543,20842.782,17641.9416,-0.109,t
rask.264,HIP11452,21436.471,17641.96544,-0.166,t
rask.265,HIP11569,18613.022,17641.97136,0.022,t
rasl.207,HIP106231,-6822.685,17643.79149,0.708,t
rasl.241,HIP11565,14806.539,17643.97547,0.185,t
rasn.193,HIP109857,4896.700,17647.65038,-3.115,t
rasn.194,HIP96183,-17590.158,17647.65406,-0.328,t
rasn.195,HIP92951,-24641.529,17647.65717,0.380,t
rasn.196,HIP107346,-1539.994,17647.66704,-2.227,t
rasn.197,HIP105769,-1394.469,17647.67536,-1.696,t
rasn.202,HIP92984,-24728.972,17647.70607,1.550,t
rasn.205,HIP96229,-22076.913,17647.72065,1.257,t
rasn.208,HIP106811,-6399.284,17647.75679,0.024,t
rasn.209,HIP106897,-8426.263,17647.76653,0.234,t
rasn.221,HIP114233,-2620.040,17647.81172,-0.189,t
rasn.222,HIP114379,6622.641,17647.82279,0.096,t
rasn.227,KC16C014381,12364.722,17647.83797,0.524,t
rasn.228,KC16C014381,12356.171,17647.84496,0.356,t
rasn.229,KC16C014381,12347.774,17647.8518,0.192,t
rasn.230,HIP1692,3546.258,17647.86683,-0.080,t
rasn.231,HIP118212,10305.540,17647.88026,0.664,t
rasn.233,HIP7078,15468.686,17647.8966,-0.429,t
rasn.234,HIP6917,16267.223,17647.90969,-0.155,t
rasn.235,HIP118310,3925.796,17647.92518,1.681,t
raso.192,KIC8462852T,-7369.367,17648.69207,0.110,t
raso.211,HIP3092,12011.780,17648.84755,0.757,t
raso.251,HIP11759,14598.605,17648.99149,0.847,t
rasp.194,HIP86032,-24091.511,17649.63129,1.297,t
rasp.195,HIP95995,-2588.370,17649.63598,-0.562,t
rasp.201,KIC8462852T,-7522.408,17649.66419,-0.494,t
rasp.231,HIP3092,11557.406,17649.86377,-0.301,t
rasp.237,HIP5286,13457.767,17649.88269,-0.322,t
rasp.247,HIP9727,14933.367,17649.91045,-0.515,t
rasp.249,HIP9724,11311.952,17649.92962,-0.142,t
rasp.260,HIP19554,26023.068,17649.99576,-0.599,t
rasp.261,HIP19719,26460.878,17649.99814,-0.577,t
rasq.192,168009,-10900.175,17668.61073,1.374,t
rasq.193,168009,-10906.341,17668.61482,1.472,t
rasq.194,168009,-10911.996,17668.6186,1.563,t
rasq.195,168009,-10917.404,17668.62226,1.651,t
rasq.196,168009,-10922.738,17668.62591,1.739,t
rasq.206,KIC8462852T,-11044.641,17668.69593,1.532,t
rasq.246,HIP9716,3575.458,17668.90336,0.463,t
rasq.261,HIP14669,17987.318,17668.9464,0.457,t
rasq.266,HIP19655,17519.618,17668.98458,0.369,t
rasr.215,GJ687,1120.961,17669.7497,5.434,t
rasr.279,HIP19832,18986.559,17669.94528,-0.597,t
rass.248,HIP96185,-16972.001,17670.7025,2.384,t
rass.249,HIP96185,-16978.591,17670.70645,2.479,t
rass.250,HIP96185,-16985.083,17670.71042,2.575,t
rass.251,HIP96185,-16991.492,17670.71442,2.671,t
rass.252,HIP96185,-16997.811,17670.71843,2.767,t
rass.253,HIP96185,-17003.928,17670.7224,2.863,t
rass.254,HIP96185,-17009.896,17670.72636,2.958,t
rass.261,HIP1473,1505.941,17670.77373,0.742,t
rass.306,HIP17609,20320.766,17670.89456,-1.283,t
rast.200,TYC2037-1484-1,-10000.281,17674.62011,4.350,t
rast.201,HIP107788,-18293.700,17674.63649,-1.283,t
