1012,rajg.165,HR6629,HIP87108
1013,rajh.143,HR4828,HIP61960
1034,raji.228,HD157347,HIP85042
1035,raji.229,HD157347,HIP85042
1036,raji.230,HD157347,HIP85042
1037,raji.231,HD157347,HIP85042
1038,raji.232,HD157347,HIP85042
1039,raji.241,HD168723,HIP89962
1040,raji.242,HD168723,HIP89962
1041,raji.243,HD168723,HIP89962
1042,raji.244,HD168723,HIP89962
1043,raji.245,HD168723,HIP89962
1044,rajj.197,HD145675,HIP79248
1045,rajj.198,HD145675,HIP79248
1046,rajj.199,HD145675,HIP79248
1047,rajj.200,HD145675,HIP79248
1048,rajj.201,HD145675,HIP79248
1049,rajj.208,HD104304,HIP58576
1050,rajj.209,HD104304,HIP58576
1051,rajj.210,HD104304,HIP58576
1052,rajj.211,HD104304,HIP58576
1053,rajj.212,HD104304,HIP58576
1054,rajj.261,HD164922,HIP88348
1055,rajj.262,HD164922,HIP88348
1056,rajj.263,HD164922,HIP88348
1057,rajj.264,HD164922,HIP88348
1058,rajj.265,HD164922,HIP88348
1059,rajk.198,HD114946,HIP64577
1060,rajk.199,HD114946,HIP64577
1061,rajk.200,HD114946,HIP64577
1062,rajk.201,HD114946,HIP64577
1063,rajk.202,HD114946,HIP64577
1064,rajk.218,HD135101A,HIP74432
1065,rajk.219,HD135101A,HIP74432
1066,rajk.220,HD135101A,HIP74432
1067,rajk.221,HD135101A,HIP74432
1068,rajk.222,HD135101A,HIP74432
1071,rajl.217,HD120066,HIP67246
1072,rajl.218,HD120066,HIP67246
1073,rajl.219,HD120066,HIP67246
1074,rajl.220,HD120066,HIP67246
1075,rajn.188,HD103095,HIP57939
1076,rajn.189,HD103095,HIP57939
1077,rajn.225,HD149661,HIP81300
1078,rajn.226,HD149661,HIP81300
1079,rajn.227,HD149661,HIP81300
1080,rajn.228,HD149661,HIP81300
1081,rajn.229,HD149661,HIP81300
1082,rajn.281,HD188512,HIP98036
1083,rajn.282,HD188512,HIP98036
1084,rajn.283,HD188512,HIP98036
1085,rajn.284,HD188512,HIP98036
1086,rajn.285,HD188512,HIP98036
1087,rajo.257,HD187923,HIP97767
1088,rajo.258,HD187923,HIP97767
1089,rajo.259,HD187923,HIP97767
1090,rajo.260,HD187923,HIP97767
1091,rajo.261,HD187923,HIP97767
1092,rajp.197,HD103095,HIP57939
1093,rajp.209,HD146233,HIP79672
1094,rajp.210,HD146233,HIP79672
1095,rajp.211,HD146233,HIP79672
1096,rajp.212,HD146233,HIP79672
1097,rajp.213,HD146233,HIP79672
1098,rajr.169,HIP73184,HIP73184
1099,rajr.170,HIP73184,HIP73184
1100,rajr.171,HIP73184,HIP73184
1101,rajr.172,HIP73184,HIP73184
1102,rajr.173,HIP73184,HIP73184
1106,rajr.231,HD190067,HIP98677
1107,rajr.232,HD190067,HIP98677
1108,rajr.233,HD190067,HIP98677
1118,rajv.263,HD172051,HIP91438
1119,rajv.264,HD172051,HIP91438
1120,rajv.265,HD172051,HIP91438
1121,rajv.266,HD172051,HIP91438
1122,rajv.267,HD172051,HIP91438
1123,rajx.275,HD190067,HIP98677
1124,rajx.276,HD190067,HIP98677
1125,rajx.277,HD190067,HIP98677
1126,rajx.278,HD190067,HIP98677
1127,rajx.279,HD190067,HIP98677
1128,rakb.218,HD161198,HIP86722
1129,rakb.219,HD161198,HIP86722
1130,rakb.220,HD161198,HIP86722
1131,rakb.221,HD161198,HIP86722
1132,rakb.222,HD161198,HIP86722
1133,rakk.237,HIP88404,HIP88404
1134,rakk.241,HIP92161,HIP92161
1135,rakk.242,HIP90991,HIP90991
1136,rakk.243,HIP91217,HIP91217
1137,rakk.249,HIP101483,HIP101483
1138,rakk.253,HIP101022,HIP101022
1140,rakk.255,HD206893,HIP107412
1141,rakk.256,HD205674,HIP106741
1142,rakk.260,HIP108060,HIP108060
1143,rakk.287,HIP103460,HIP103460
1144,rakk.288,HIP104365,HIP104365
1145,rakl.239,HIP94020,HIP94020
1146,rakl.264,HIP97229,HIP97229
1147,rakl.268,HIP97423,HIP97423
1148,rakl.289,HIP99742,HIP99742
1149,rakl.293,HIP101123,HIP101123
1150,rakl.297,HIP104864,HIP104864
1151,rakl.298,HIP105860,HIP105860
1152,rakn.241,HIP91043,HIP91043
1153,rakn.270,HD182681,HIP95619
1154,rako.161,HIP87108,HIP87108
1155,rako.197,HIP5743,HIP5743
1156,rako.198,HIP101800,HIP101800
1157,rako.202,HIP102490,HIP102490
1158,rako.203,HIP101120,HIP101120
1160,rako.205,HIP2237,HIP2237
1161,rako.207,HIP19990,HIP19990
1162,rako.208,HIP12444,HIP12444
1163,rako.209,HD27406,HIP20237
1164,rako.210,HIP16846,HIP16846
1165,rako.211,HIP20916,HIP20916
1166,rako.212,HIP116928,HIP116928
1167,rako.213,HIP117452,HIP117452
1170,rakp.210,HIP85922,HIP85922
1171,rakp.224,HIP95793,HIP95793
1172,rakp.234,HIP97944,HIP97944
1173,rakp.273,HIP110778A,HIP110778A
1174,rakp.274,HIP8661,HIP8661
1175,rakp.278,HIP13027B,HIP13027B
1176,rakp.291,TYC5235-1137-1,HIP113478
1177,rakp.298,HIP116971,HIP116971
1178,rakq.288,HIP3540,HIP3540
1179,rakq.306,HIP3326,HIP3326
1180,rakq.310,HIP7345,HIP7345
1181,rakq.323,HIP115738,HIP115738
1182,rakq.327,HIP116611,HIP116611
1183,rakr.268,HIP5144,HIP5144
1184,rakr.269,HIP98839,HIP98839
1185,rakr.279,HIP13027B,HIP13027B
1186,rakr.287,HIP112714,HIP112714
1187,rakr.291,FOMALHAUT,HIP113368
1188,rakr.304,HIP6960,HIP6960
1189,rakr.308,HR8799,HIP114189
1190,raks.266,HD191089,HIP99273
1191,raks.282,HIP6454,HIP6454
1192,rakt.284,HIP104687A,HIP104687A
1193,rakt.293,HD210277,HIP109378
1194,rakt.294,HD210277,HIP109378
1195,rakt.295,HD210277,HIP109378
1196,rakt.296,HD210277,HIP109378
1197,rakt.297,HD210277,HIP109378
1198,rakt.304,HD217014,HIP113357
1199,rakt.305,HD217014,HIP113357
1200,rakt.306,HD217014,HIP113357
1201,rakt.307,HD217014,HIP113357
1202,rakt.308,HD217014,HIP113357
1203,raku.274,HIP97255,HIP97255
1204,raku.290,HIP109110,HIP109110
1205,raku.318,HD222368,HIP116771
1206,raku.319,HD222368,HIP116771
1207,raku.320,HD222368,HIP116771
1208,raku.321,HD222368,HIP116771
1209,raku.322,HD222368,HIP116771
1210,rakw.195,HD217343,HIP113579
1211,rakw.205,HD221853,HIP116431
1212,rakw.224,HIP20712,HIP20712
1213,rakw.226,HIP8209,HIP8209
1214,rakw.228,HIP20661,HIP20661
1215,rakw.227,HIP116436,HIP116436
1216,raky.209,HD160269,HIP86036
1217,raky.210,HD160269,HIP86036
1218,raky.211,HD160269,HIP86036
1219,raky.212,HD160269,HIP86036
1220,raky.213,HD160269,HIP86036
1221,raky.265,HIP105156,HIP105156
1222,raky.274,HIP104687B,HIP104687B
1223,raky.293,HD221356,HIP116106
1224,raky.294,HD221356,HIP116106
1225,raky.295,HD221356,HIP116106
1226,raky.296,HD221356,HIP116106
1227,raky.297,HD221356,HIP116106
1231,rala.227,HIP22845,HIP22845
1232,ralc.223,HD3651,HIP3093
1233,ralc.224,HD3651,HIP3093
1234,ralc.225,HD3651,HIP3093
1235,ralc.226,HD3651,HIP3093
1236,ralc.227,HD3651,HIP3093
1237,rald.203,HD142267,HIP77801
1238,rald.204,HD142267,HIP77801
1239,rald.205,HD142267,HIP77801
1240,rald.206,HD142267,HIP77801
1241,rald.207,HD142267,HIP77801
1242,rald.291,HIP117394,HIP117394
1243,rald.295,HD26784,HIP19796
1244,rald.296,HD25570,HIP18975
1245,rald.300,HD26923,HIP19859
1246,rald.301,HR9,HIP560
1247,rald.306,HD3651,HIP3093
1248,rald.307,HD3651,HIP3093
1249,rald.308,HD3651,HIP3093
1250,rald.309,HD3651,HIP3093
1251,rald.310,HD3651,HIP3093
1252,rale.205,HD142267,HIP77801
1253,rale.206,HD142267,HIP77801
1254,rale.207,HD142267,HIP77801
1255,rale.208,HD142267,HIP77801
1256,rale.209,HD142267,HIP77801
1259,ralf.290,HIP17395,HIP17395
1260,ralf.295,HD25570,HIP18975
1261,ralg.293,HD9562,HIP7276
1262,ralg.294,HD9562,HIP7276
1263,ralg.295,HD9562,HIP7276
1264,ralg.296,HD9562,HIP7276
1265,ralg.297,HD9562,HIP7276
1266,ralh.269,HIP117394,HIP117394
1267,ralh.272,HR9,HIP560
1268,ralh.276,HD1326,HIP1475
1269,ralh.277,HD1326,HIP1475
1270,ralh.278,HD1326,HIP1475
1271,ralh.279,HD1326,HIP1475
1272,ralh.280,HD1326,HIP1475
1273,ralh.281,HD1326,HIP1475
1274,ralh.282,HD1326,HIP1475
1275,rali.262,HIP20440,HIP20440
1276,rali.266,HD1326,HIP1475
1277,rali.267,HD1326,HIP1475
1278,rali.268,HD1326,HIP1475
1279,rali.269,HD1326,HIP1475
1280,rali.270,HD1326,HIP1475
1281,rali.271,HD1326,HIP1475
1282,rali.272,HD1326,HIP1475
1283,ralj.201,HD139323,HIP76375
1284,ralj.202,HD139323,HIP76375
1285,ralj.203,HD139323,HIP76375
1286,ralj.204,HD139323,HIP76375
1287,ralj.205,HD139323,HIP76375
1288,ralj.215,HD181853,HIP95191
1292,ralj.219,HD179564,HIP94395
1293,ralj.258,HD166,HIP544
1294,ralj.259,HD166,HIP544
1295,ralj.260,HD166,HIP544
1296,ralj.261,HD166,HIP544
1297,ralj.262,HD166,HIP544
1298,ralj.284,HD14412,HIP10798
1299,ralj.285,HD14412,HIP10798
1300,ralj.286,HD14412,HIP10798
1301,ralj.287,HD14412,HIP10798
1302,ralj.288,HD14412,HIP10798
1303,ralk.205,HD160017,HIP86300
1304,ralk.304,HIP31850,HIP31850
1305,ralk.310,HIP26395,HIP26395
1306,ralk.318,HD20631,HIP15411
1307,ralk.325,HIP14551,HIP14551
1308,ralk.334,HIP22192,HIP22192
1309,rall.192,HD190470,HIP98828
1310,rall.193,HD190470,HIP98828
1311,rall.194,HD190470,HIP98828
1312,rall.195,HD190470,HIP98828
1313,rall.196,HD190470,HIP98828
1318,rall.222,HIP106741,HIP106741
1321,rall.233,HIP116431,HIP116431
1322,ralm.201,HD17390,HIP12964
1323,ralm.202,HIP17583,HIP17583
1327,ralp.189,HD157214,HIP84862
1328,ralp.190,HD157214,HIP84862
1329,ralp.191,HD157214,HIP84862
1330,ralp.192,HD157214,HIP84862
1331,ralp.193,HD157214,HIP84862
1332,ralq.246,HIP116069,HIP116069
1333,ralq.272,HIP117481,HIP117481
1334,ralq.295,HD16160,HIP12114
1335,ralq.296,HD16160,HIP12114
1336,ralq.297,HD16160,HIP12114
1337,ralq.298,HD16160,HIP12114
1338,ralq.299,HD16160,HIP12114
1339,ralr.203,HIP115527,HIP115527
1340,ralr.246,HIP35350,HIP35350
1341,ralr.263,HIP42806,HIP42806
1342,rals.255,HIP36238,HIP36238
1343,rals.256,HIP29711,HIP29711
1344,rals.267,HD32309,HIP23362
1345,ralx.266,HIP36238,HIP36238
1346,ralx.297,HIP44001,HIP44001
1347,ralx.301,HIP42172,HIP42172
1348,ralx.311,HIP43970,HIP43970
1349,ralx.318,HIP27288,HIP27288
1350,ralx.323,HIP23554,HIP23554
1351,ralx.329,HIP53954,HIP53954
1352,raly.329,HIP31167,HIP31167
1353,ramc.186,HIP76276,HIP76276
1354,ramc.243,HIP159,HIP159
1355,ramc.248,HD75681,HIP43596
1356,ramc.249,HD75681,HIP43596
1357,ramc.296,HIP48341,HIP48341
1360,ramd.312,HIP57632,HIP57632
1361,ramd.314,HIP57562,HIP57562
1362,ramf.260,HIP12837,HIP12837
1363,ramf.261,HIP1427,HIP1427
1364,ramf.270,HD22072,HIP16641
1365,ramf.271,HD22072,HIP16641
1366,ramf.272,HD22072,HIP16641
1367,ramf.273,HD22072,HIP16641
1368,ramf.274,HD22072,HIP16641
1369,ramf.310,HD42618,HIP29432
1370,ramf.311,HD42618,HIP29432
1371,ramf.312,HD42618,HIP29432
1372,ramf.313,HD42618,HIP29432
1373,ramf.314,HD42618,HIP29432
1374,ramf.318,HIP37879,HIP37879
1375,ramh.179,HD22484,HIP16852
1376,ramh.180,HD22484,HIP16852
1377,ramh.181,HD22484,HIP16852
1378,ramh.182,HD22484,HIP16852
1379,ramh.183,HD22484,HIP16852
1380,rami.265,HD984,HIP1134
1381,rami.282,HD23249,HIP17378
1382,rami.283,HD23249,HIP17378
1383,rami.284,HD23249,HIP17378
1384,rami.285,HD23249,HIP17378
1385,rami.286,HD23249,HIP17378
1386,ramj.321,HIP34782,HIP34782
1387,ramj.337,HIP56445,HIP56445
1388,raml.281,HIP30344,HIP30344
1389,raml.282,HIP48592,HIP48592
1390,raml.284,HIP36071,HIP36071
1391,ramm.345,HIP61960,HIP61960
1392,ramm.350,HD73752,HIP42430
1393,ramm.358,HIP51907,HIP51907
1399,ramp.185,HIP80170,HIP80170
1401,ramp.248,HD21997,HIP16449
1402,ramp.252,HD25457,HIP18859
1403,ramp.253,HD25457,HIP18859
1404,ramp.254,HD25457,HIP18859
1405,ramp.255,HD25457,HIP18859
1406,ramp.256,HD25457,HIP18859
1407,ramq.251,HIP20215,HIP20215
1408,ramq.252,HIP19855,HIP19855
1409,ramq.256,HIP22496,HIP22496
1416,ramr.246,HIP19183,HIP19183
1417,ramr.247,HIP21965,HIP21965
1418,ramr.264,HD40397,HIP28267
1419,ramr.265,HD40397,HIP28267
1420,ramr.266,HD40397,HIP28267
1427,ramu.249,HIP35884,HIP35884
1428,ramu.250,HIP35884,HIP35884
1429,ramu.280,HIP35884,HIP35884
1430,ramu.281,HIP35884,HIP35884
1431,ramu.285,EPIC211993818,HIP41232
1432,ramu.309,HIP65198,HIP65198
1433,ramv.185,HIP62983,HIP62983
1434,ramv.189,HIP54477,HIP54477
1435,ramw.244,HD32923,HIP23835
1436,ramw.245,HD32923,HIP23835
1437,ramw.246,HD32923,HIP23835
1438,ramw.247,HD32923,HIP23835
1439,ramw.248,HD32923,HIP23835
1440,ramw.280,HIP60595,HIP60595
1441,ramw.284,HIP59394,HIP59394
1442,ramx.224,HD32923,HIP23835
1443,ramx.225,HD32923,HIP23835
1444,ramx.226,HD32923,HIP23835
1445,ramx.227,HD32923,HIP23835
1446,ramx.228,HD32923,HIP23835
1456,rann.193,HIP77622,HIP77622
1457,ranq.207,HIP39064,HIP39064
1458,ranq.231,HIP77622,HIP77622
1459,ranr.210,HIP14576,HIP14576
1460,ranr.212,HIP9884,HIP9884
1461,ranr.211,HIP21421,HIP21421
1462,ranr.221,HD34721,HIP24786
1463,ranr.222,HD34721,HIP24786
1464,ranr.223,HD34721,HIP24786
1465,ranr.224,HD34721,HIP24786
1466,ranr.225,HD34721,HIP24786
1467,ranr.237,HIP36850,HIP36850
1468,ranr.241,HIP37826,HIP37826
1469,ranr.250,HD72946,HIP42173
1470,ranr.251,HD72946,HIP42173
1471,ranr.252,HD72946,HIP42173
1472,ranr.253,HD72946,HIP42173
1473,ranr.254,HD72946,HIP42173
1474,ranr.262,HIP49669,HIP49669
1475,ranr.263,HIP50583,HIP50583
1476,ranr.271,HIP53910,HIP53910
1477,ranr.272,HIP54061,HIP54061
1478,ranr.288,HIP57632,HIP57632
1479,ranr.293,HIP62956,HIP62956
1480,ranr.296,HIP65378,HIP65378
1481,ranr.310,HIP74689,HIP74689
1482,ranr.337,HIP59426,HIP59426
1483,ranr.338,HIP78207,HIP78207
1484,ranr.339,HD112196,HIP63008
1485,ranr.340,HIP74493,HIP74493
1486,ranr.341,HIP72197B,HIP72197B
1487,ranr.342,HIP79203,HIP79203
1488,ranr.344,HIP77911,HIP77911
1489,ranr.345,HIP78549,HIP78549
1490,ranr.346,HIP85307,HIP85307
1491,ranu.193,HIP8903,HIP8903
1492,ranu.194,HIP23875,HIP23875
1493,ranu.236,HD38858,HIP27435
1494,ranu.237,HD38858,HIP27435
1495,ranu.238,HD38858,HIP27435
1496,ranu.239,HD38858,HIP27435
1497,ranu.240,HD38858,HIP27435
1498,ranu.280,HIP54872,HIP54872
1499,ranu.281,HIP58001,HIP58001
1500,ranu.295,HIP66065,HIP66065
1501,ranu.297,HIP66200,HIP66200
1503,ranu.315,HIP83962,HIP83962
1504,ranu.316,HIP71075,HIP71075
1505,ranv.215,HIP27288,HIP27288
1506,ranv.230,HIP27288,HIP27288
1507,ranv.250,HD50692,HIP33277
1508,ranv.251,HD50692,HIP33277
1509,ranv.252,HD50692,HIP33277
1510,ranv.253,HD50692,HIP33277
1511,ranv.254,HD50692,HIP33277
1512,ranv.280,HIP46853,HIP46853
1513,ranv.285,HIP50372,HIP50372
1514,ranv.299,HIP81833,HIP81833
1515,ranv.301,HIP77233,HIP77233
1516,ranv.307,HIP57757,HIP57757
1517,ranv.308,HIP59774,HIP59774
1518,ranv.312,HIP85157,HIP85157
1519,ranv.316,HIP83000,HIP83000
1520,ranv.317,HIP79882,HIP79882
1521,ranv.323,HIP77464,HIP77464
1523,ranv.340,HIP83962,HIP83962
1524,ranv.345,HIP74666,HIP74666
1525,ranw.196,HIP677,HIP677
1526,ranw.195,HIP8903,HIP8903
1527,ranw.197,HIP105199,HIP105199
1528,ranw.215,HIP677,HIP677
1529,ranw.216,HIP105199,HIP105199
1530,ranw.242,GJ244,HIP32349
1531,ranw.262,GJ280,HIP37279
1532,ranw.274,HIP80331,HIP80331
1533,ranw.281,HIP43853,HIP43853
1534,ranw.305,HIP67301,HIP67301
1536,ranw.313,HIP84012,HIP84012
1537,ranw.314,HIP69673,HIP69673
1538,ranw.315,HIP72607,HIP72607
1539,ranw.331,HIP102488,HIP102488
1540,ranw.329,HIP75458,HIP75458
1541,ranw.330,HIP75379,HIP75379
1542,ranw.336,GJ768,HIP97649
1543,ranw.332,HIP76267,HIP76267
1544,ranw.337,HIP97649,HIP97649
1545,ranx.186,HIP14668,HIP14668
1546,ranx.187,HIP18907,HIP18907
1547,ranx.188,HIP9598,HIP9598
1548,ranx.216,HIP31592,HIP31592
1549,ranx.217,HIP36046,HIP36046
1550,ranx.223,HIP32349,HIP32349
1551,ranx.227,HIP41307,HIP41307
1552,ranx.239,HIP44248,HIP44248
1553,ranx.243,HIP43853,HIP43853
1554,ranx.260,HIP87585,HIP87585
1555,ranx.259,HIP53229,HIP53229
1556,ranx.273,HIP83207,HIP83207
1557,ranx.277,HIP94779,HIP94779
1558,rany.189,HIP108917,HIP108917
1559,rany.190,HIP12828,HIP12828
1560,rany.191,HIP27913,HIP27913
1561,rany.192,HIP21402,HIP21402
1562,rany.193,HIP21589,HIP21589
1563,rany.200,HIP30419,HIP30419
1564,rany.212,HIP32349,HIP32349
1565,rany.213,HIP37629,HIP37629
1566,rany.215,HIP26412,HIP26412
1567,rany.227,HIP32349,HIP32349
1568,rany.249,HIP51658,HIP51658
1569,rany.271,HIP61317,HIP61317
1570,rany.280,HIP95853,HIP95853
1571,rany.282,HIP64394,HIP64394
1572,rany.285,HIP72220,HIP72220
1573,rany.300,HIP98036,HIP98036
1574,rany.301,HIP77257,HIP77257
1575,ranz.154,HD48682,HIP32480
1576,ranz.155,HD48682,HIP32480
1577,ranz.156,HD48682,HIP32480
1578,ranz.157,HD48682,HIP32480
1579,ranz.158,HD48682,HIP32480
1580,ranz.163,HIP7513,HIP7513
1581,ranz.164,HIP12777,HIP12777
1582,ranz.162,HIP36366,HIP36366
1583,ranz.167,HIP10670,HIP10670
1584,ranz.165,HIP28614,HIP28614
1585,ranz.166,HIP26366,HIP26366
1586,ranz.168,HIP14632,HIP14632
1587,raob.215,HD68017,HIP40118
1588,raob.216,HD68017,HIP40118
1589,raob.217,HD68017,HIP40118
1590,raob.218,HD68017,HIP40118
1591,raob.219,HD68017,HIP40118
1592,raob.231,HIP55705,HIP55705
1593,raob.239,HIP60965,HIP60965
1594,raob.240,HIP61174,HIP61174
1595,raob.246,HIP63608,HIP63608
1596,raob.251,HIP91971,HIP91971
1597,raob.252,HIP99655,HIP99655
1598,raob.250,HIP64241,HIP64241
1599,raob.253,HIP65477,HIP65477
1600,raob.259,HIP67275,HIP67275
1602,raob.268,HIP88601,HIP88601
1603,raob.269,HIP69483,HIP69483
1604,raob.270,HIP71284,HIP71284
1605,raob.271,HIP70497,HIP70497
1606,raob.272,HIP73165,HIP73165
1607,raob.274,HIP85365,HIP85365
1608,raob.275,HIP93747,HIP93747
1609,raob.273,HIP69732,HIP69732
1610,raob.287,HIP102532,HIP102532
1611,raoc.187,HIP48273,HIP48273
1612,raoc.197,HIP91926,HIP91926
1613,raoc.196,HIP63608,HIP63608
1614,raoc.198,HIP80628,HIP80628
1615,raoc.201,HIP72659,HIP72659
1616,raoc.204,HIP76219,HIP76219
1617,raoc.207,HIP54182,HIP54182
1618,raoc.208,HIP77760,HIP77760
1619,raod.194,HIP12843,HIP12843
1620,raod.195,HIP16852,HIP16852
1621,raod.196,HIP114570,HIP114570
1622,raod.193,HIP44901,HIP44901
1623,raod.197,HIP86614,HIP86614
1624,raod.198,HIP23497,HIP23497
1625,raod.199,HIP20648,HIP20648
1626,raod.258,HD76151,HIP43726
1627,raod.259,HD76151,HIP43726
1628,raod.260,HD76151,HIP43726
1629,raod.261,HD76151,HIP43726
1630,raod.262,HD76151,HIP43726
1631,raod.266,HIP46509,HIP46509
1632,raod.299,HIP63608,HIP63608
1633,raod.324,HIP88175,HIP88175
1634,raod.333,HIP92946,HIP92946
1635,raod.346,HIP106481,HIP106481
1636,raoe.183,HIP21594,HIP21594
1637,raoe.184,HIP90139,HIP90139
1638,raof.187,HIP9487,HIP9487
1639,raof.188,HIP116584,HIP116584
1640,raof.189,HIP4436,HIP4436
1641,raof.190,HIP21594,HIP21594
1642,raof.244,HIP90139,HIP90139
1643,raog.191,HIP11783,HIP11783
1644,raog.189,HIP26563,HIP26563
1645,raog.190,HIP33202,HIP33202
1646,raog.194,HD32297,HIP23451
1647,raog.195,HD32297,HIP23451
1648,raog.202,HD52265,HIP33719
1649,raog.203,HD52265,HIP33719
1650,raog.204,HD52265,HIP33719
1651,raog.205,HD52265,HIP33719
1652,raog.206,HD52265,HIP33719
1653,raog.210,HIP86201,HIP86201
1656,raog.222,HIP45336,HIP45336
1657,raog.228,HD84117,HIP47592
1658,raog.229,HD84117,HIP47592
1659,raog.230,HD84117,HIP47592
1660,raog.231,HD84117,HIP47592
1661,raog.232,HD84117,HIP47592
1662,raog.236,HIP38296,HIP38296
1663,raog.237,HIP38296,HIP38296
1664,raog.261,HIP64924,HIP64924
1665,raog.278,HIP69713,HIP69713
1666,raog.287,HIP71957,HIP71957
1667,raog.311,HIP76952,HIP76952
1668,raog.312,HIP78072,HIP78072
1669,raog.316,HIP79119,HIP79119
1673,raoo.254,HIP79881,HIP79881
1676,raop.190,HIP25127,HIP25127
1677,raop.191,HIP25127,HIP25127
1678,raop.192,HIP25127,HIP25127
1680,raop.196,HIP37288,HIP37288
1681,raop.197,HIP37288,HIP37288
1682,raop.198,HIP37288,HIP37288
1689,raoq.213,HD89744,HIP50786
1690,raoq.214,HD89744,HIP50786
1691,raoq.215,HD89744,HIP50786
1692,raot.227,HD90043,HIP50887
1693,raot.228,HD90043,HIP50887
1694,raot.229,HD90043,HIP50887
1695,raot.230,HD90043,HIP50887
1696,raot.231,HD90043,HIP50887
1699,raou.212,HD90043,HIP50887
1700,raou.213,HD90043,HIP50887
1701,raou.214,HD90043,HIP50887
1702,raou.215,HD90043,HIP50887
1703,raou.216,HD90043,HIP50887
1704,raou.267,HIP73695,HIP73695
1705,raou.278,HIP77655,HIP77655
1706,raou.288,HIP80179,HIP80179
1707,raou.292,HIP82020,HIP82020
1708,raov.194,HIP85829,HIP85829
1709,raow.180,HIP69989,HIP69989
1710,raow.182,HIP99031,HIP99031
1711,raow.191,HIP77060,HIP77060
1712,raow.192,HIP78459,HIP78459
1713,raow.200,HIP84862,HIP84862
1714,raow.218,HIP84862,HIP84862
1715,raox.187,HIP32439,HIP32439
1716,raox.193,HIP18975,HIP18975
1717,raox.195,HIP21039,HIP21039
1718,raox.194,HIP49081,HIP49081
1719,raox.200,HIP47080,HIP47080
1720,raox.201,HIP42080,HIP42080
1721,raox.202,HIP38048,HIP38048
1722,raox.212,HIP69989,HIP69989
1723,raox.218,HIP78459,HIP78459
1724,raox.219,HIP80008,HIP80008
1725,raox.221,HIP84862,HIP84862
1726,raox.225,HIP56802,HIP56802
1727,raox.242,HIP69989,HIP69989
1728,raox.245,HIP99031,HIP99031
1729,raox.261,HIP77060,HIP77060
1730,raox.266,HIP78459,HIP78459
1731,raox.274,HIP97650,HIP97650
1732,raox.279,HIP80008,HIP80008
1733,raox.280,HIP84862,HIP84862
1734,raoy.191,HD82885,HIP47080
1735,raoy.192,HD82885,HIP47080
1736,raoy.193,HD82885,HIP47080
1737,raoy.194,HD82885,HIP47080
1738,raoy.195,HD82885,HIP47080
1739,raoy.201,HIP42080,HIP42080
1740,raoy.202,HIP49081,HIP49081
1741,raoy.206,HIP22044,HIP22044
1742,raoy.207,HIP38048,HIP38048
1743,raoy.210,HIP21039,HIP21039
1744,raoy.211,HIP21036,HIP21036
1746,raoy.217,HD90043,HIP50887
1747,raoy.218,HD90043,HIP50887
1748,raoy.219,HD90043,HIP50887
1749,raoy.220,HD90043,HIP50887
1750,raoy.221,HD90043,HIP50887
1751,raoy.226,HIP56802,HIP56802
1752,raoy.259,HIP69989,HIP69989
1753,raoy.264,HIP91237,HIP91237
1754,raoy.265,HIP99031,HIP99031
1755,raoy.280,HIP77060,HIP77060
1756,raoy.284,HIP73937,HIP73937
1757,raoy.285,HIP78459,HIP78459
1758,raoy.300,HIP97650,HIP97650
1759,raoy.303,HIP80008,HIP80008
1760,raoy.305,HIP84862,HIP84862
1761,raoy.323,HIP105668,HIP105668
1762,raoy.324,HIP113357,HIP113357
1763,raoy.325,HIP32439,HIP32439
1764,raoz.186,HD82885,HIP47080
1765,raoz.187,HD82885,HIP47080
1766,raoz.188,HD82885,HIP47080
1767,raoz.189,HD82885,HIP47080
1768,raoz.190,HD82885,HIP47080
1769,raoz.200,HD240648,HIP23750
1770,raoz.201,HD240648,HIP23750
1772,rapa.189,HIP15648,HIP15648
1773,rapa.194,HIP23783,HIP23783
1774,rapa.195,HIP25278,HIP25278
1775,rapa.212,HIP75312,HIP75312
1776,rapa.215,HIP78180,HIP78180
1777,rapa.225,HIP89348,HIP89348
1778,rapa.224,HIP53824,HIP53824
1779,rapa.236,HIP81425,HIP81425
1780,rapa.237,HIP93408,HIP93408
1781,rapa.249,HIP75312,HIP75312
1782,rapa.252,HIP78180,HIP78180
1783,rapa.264,HIP89348,HIP89348
1784,rapa.263,HIP53824,HIP53824
1785,rapg.193,HD82885,HIP47080
1786,rapg.194,HD82885,HIP47080
1787,rapg.195,HD82885,HIP47080
1788,rapg.196,HD82885,HIP47080
1789,rapg.197,HD82885,HIP47080
1790,rapg.203,HIP51933,HIP51933
1791,rapg.212,HIP96258,HIP96258
1792,rapg.214,HIP91973,HIP91973
1793,rapg.227,HIP100859,HIP100859
1795,rapg.233,HIP98767,HIP98767
1796,raph.190,HD97658,HIP54906
1797,raph.191,HD97658,HIP54906
1798,raph.192,HD97658,HIP54906
1799,raph.193,HD97658,HIP54906
1800,raph.194,HD97658,HIP54906
1801,raph.195,HD97658,HIP54906
1802,raph.196,HD97658,HIP54906
1803,raph.201,HIP51933,HIP51933
1804,raph.207,HIP96258,HIP96258
1805,raph.209,HIP91973,HIP91973
1806,raph.275,HIP1086,HIP1086
1807,rapl.193,HIP64577,HIP64577
1809,rapm.205,HIP79607,HIP79607
1810,rapm.210,HIP86036,HIP86036
1811,rapn.180,HIP22287,HIP22287
1812,rapn.186,HIP64577,HIP64577
